Age,Year,Incidence,Sex
45,2028,0.0048,m
46,2028,0.0046,m
47,2028,0.0044,m
48,2028,0.0044,m
49,2028,0.0042,m
50,2028,0.0042,m
51,2028,0.0042,m
52,2028,0.004,m
53,2028,0.004,m
54,2028,0.004,m
55,2028,0.004,m
56,2028,0.004,m
57,2028,0.004,m
58,2028,0.0038,m
59,2028,0.0038,m
60,2028,0.0038,m
61,2028,0.0038,m
62,2028,0.0038,m
63,2028,0.0036,m
64,2028,0.0036,m
65,2028,0.0036,m
66,2028,0.0036,m
67,2028,0.0034,m
68,2028,0.0034,m
69,2028,0.0034,m
70,2028,0.0032,m
71,2028,0.0032,m
72,2028,0.003,m
73,2028,0.003,m
74,2028,0.003,m
75,2028,0.0028,m
76,2028,0.0026,m
77,2028,0.0026,m
78,2028,0.0024,m
79,2028,0.0022,m
80,2028,0.0022,m
81,2028,0.002,m
82,2028,0.0018,m
83,2028,0.0016,m
84,2028,0.0014,m
85,2028,0.0014,m
86,2028,0.0012,m
87,2028,0.001,m
88,2028,0.0008,m
89,2028,0.0008,m
90,2028,0.000592,m
10,2029,0,m
11,2029,0.00000012,m
12,2029,0.0000022,m
13,2029,0.0000197,m
14,2029,0.0001102,m
15,2029,0.0004,m
16,2029,0.001,m
17,2029,0.002,m
18,2029,0.0034,m
19,2029,0.0044,m
20,2029,0.0048,m
21,2029,0.0052,m
22,2029,0.0054,m
23,2029,0.0056,m
24,2029,0.0056,m
25,2029,0.0058,m
26,2029,0.0058,m
27,2029,0.0056,m
28,2029,0.0056,m
29,2029,0.0054,m
30,2029,0.0056,m
31,2029,0.0056,m
32,2029,0.0056,m
33,2029,0.0056,m
34,2029,0.0056,m
35,2029,0.0056,m
36,2029,0.0056,m
37,2029,0.0054,m
38,2029,0.0054,m
39,2029,0.0052,m
40,2029,0.0052,m
41,2029,0.005,m
42,2029,0.0048,m
43,2029,0.0048,m
44,2029,0.0046,m
45,2029,0.0046,m
46,2029,0.0044,m
47,2029,0.0042,m
48,2029,0.0042,m
49,2029,0.0042,m
50,2029,0.004,m
51,2029,0.004,m
52,2029,0.004,m
53,2029,0.004,m
54,2029,0.0038,m
55,2029,0.0038,m
56,2029,0.0038,m
57,2029,0.0038,m
58,2029,0.0038,m
59,2029,0.0038,m
60,2029,0.0038,m
61,2029,0.0036,m
62,2029,0.0036,m
63,2029,0.0036,m
64,2029,0.0036,m
65,2029,0.0036,m
66,2029,0.0034,m
67,2029,0.0034,m
68,2029,0.0034,m
69,2029,0.0034,m
70,2029,0.0032,m
71,2029,0.0032,m
72,2029,0.003,m
73,2029,0.003,m
74,2029,0.003,m
75,2029,0.0028,m
76,2029,0.0028,m
77,2029,0.0026,m
78,2029,0.0026,m
79,2029,0.0024,m
80,2029,0.0022,m
81,2029,0.002,m
82,2029,0.002,m
83,2029,0.0018,m
84,2029,0.0016,m
85,2029,0.0014,m
86,2029,0.0014,m
87,2029,0.0012,m
88,2029,0.001,m
89,2029,0.0008,m
90,2029,0.00067,m
10,2030,0,m
11,2030,0.00000012,m
12,2030,0.000002,m
13,2030,0.0000178,m
14,2030,0.0000994,m
15,2030,0.0004,m
16,2030,0.001,m
17,2030,0.0018,m
18,2030,0.0032,m
19,2030,0.0038,m
20,2030,0.0044,m
21,2030,0.0048,m
22,2030,0.005,m
23,2030,0.0052,m
24,2030,0.0054,m
25,2030,0.0054,m
26,2030,0.0054,m
27,2030,0.0054,m
28,2030,0.0054,m
29,2030,0.0054,m
30,2030,0.0052,m
31,2030,0.0054,m
32,2030,0.0052,m
33,2030,0.0052,m
34,2030,0.0054,m
35,2030,0.0052,m
36,2030,0.0052,m
37,2030,0.0052,m
38,2030,0.005,m
39,2030,0.005,m
40,2030,0.0048,m
41,2030,0.0048,m
42,2030,0.0046,m
43,2030,0.0046,m
44,2030,0.0044,m
45,2030,0.0044,m
46,2030,0.0042,m
47,2030,0.0042,m
48,2030,0.004,m
49,2030,0.004,m
50,2030,0.0038,m
51,2030,0.0038,m
52,2030,0.0038,m
53,2030,0.0038,m
54,2030,0.0038,m
55,2030,0.0038,m
56,2030,0.0036,m
57,2030,0.0036,m
58,2030,0.0036,m
59,2030,0.0036,m
60,2030,0.0036,m
61,2030,0.0036,m
62,2030,0.0036,m
63,2030,0.0036,m
64,2030,0.0034,m
65,2030,0.0034,m
66,2030,0.0034,m
67,2030,0.0034,m
68,2030,0.0034,m
69,2030,0.0032,m
70,2030,0.0032,m
71,2030,0.0032,m
72,2030,0.003,m
73,2030,0.003,m
74,2030,0.003,m
75,2030,0.0028,m
76,2030,0.0028,m
77,2030,0.0028,m
78,2030,0.0026,m
79,2030,0.0024,m
80,2030,0.0024,m
81,2030,0.0022,m
82,2030,0.002,m
83,2030,0.002,m
84,2030,0.0018,m
85,2030,0.0016,m
86,2030,0.0014,m
87,2030,0.0014,m
88,2030,0.0012,m
89,2030,0.001,m
90,2030,0.0008,m
10,1985,0,f
11,1985,0.00000032,f
12,1985,0.00000482,f
13,1985,0.000023,f
14,1985,0.000073,f
15,1985,0.0001708,f
16,1985,0.0002,f
17,1985,0.0004,f
18,1985,0.0004,f
19,1985,0.0004,f
20,1985,0.0004,f
21,1985,0.0004,f
22,1985,0.0004,f
23,1985,0.0004,f
24,1985,0.0004,f
25,1985,0.0002,f
26,1985,0.0002,f
27,1985,0.0002,f
28,1985,0.0002,f
29,1985,0.000268,f
30,1985,0.000258,f
31,1985,0.000246,f
32,1985,0.000234,f
33,1985,0.00022,f
34,1985,0.000206,f
35,1985,0.0001924,f
36,1985,0.000178,f
37,1985,0.0001636,f
38,1985,0.0001494,f
39,1985,0.000136,f
40,1985,0.000123,f
41,1985,0.0001102,f
42,1985,0.0000972,f
43,1985,0.0000846,f
44,1985,0.000073,f
45,1985,0.0000628,f
46,1985,0.0000538,f
47,1985,0.000046,f
48,1985,0.0000394,f
49,1985,0.0000338,f
50,1985,0.0000292,f
51,1985,0.000025,f
52,1985,0.0000214,f
53,1985,0.00001838,f
54,1985,0.00001572,f
55,1985,0.00001346,f
56,1985,0.00001162,f
57,1985,0.00001016,f
58,1985,0.00000898,f
59,1985,0.00000802,f
60,1985,0.00000722,f
61,1985,0.00000642,f
62,1985,0.00000556,f
63,1985,0.0000047,f
64,1985,0.00000392,f
65,1985,0.00000328,f
66,1985,0.0000028,f
67,1985,0.00000246,f
68,1985,0.00000214,f
69,1985,0.00000188,f
70,1985,0.0000017,f
71,1985,0.00000156,f
72,1985,0.00000144,f
73,1985,0.00000134,f
74,1985,0.00000142,f
75,1985,0.00000154,f
76,1985,0.00000172,f
77,1985,0.00000198,f
78,1985,0.00000234,f
79,1985,0.00000284,f
80,1985,0.0000036,f
81,1985,0.0000047,f
82,1985,0.00000642,f
83,1985,0.00000916,f
84,1985,0.00001372,f
85,1985,0.0000216,f
86,1985,0.0000362,f
87,1985,0.0000644,f
88,1985,0.0001222,f
89,1985,0.000248,f
10,1986,0,f
11,1986,0.00000098,f
12,1986,0.00001502,f
13,1986,0.000071,f
14,1986,0.000222,f
15,1986,0.0006,f
16,1986,0.001,f
17,1986,0.0012,f
18,1986,0.0014,f
19,1986,0.0014,f
20,1986,0.0014,f
21,1986,0.0014,f
22,1986,0.0014,f
23,1986,0.0012,f
24,1986,0.0012,f
25,1986,0.001,f
26,1986,0.001,f
27,1986,0.001,f
28,1986,0.001,f
29,1986,0.001,f
30,1986,0.001,f
31,1986,0.001,f
32,1986,0.001,f
33,1986,0.0008,f
34,1986,0.0008,f
35,1986,0.0008,f
36,1986,0.0008,f
37,1986,0.0006,f
38,1986,0.0006,f
39,1986,0.0006,f
40,1986,0.0006,f
41,1986,0.0004,f
42,1986,0.000408,f
43,1986,0.000358,f
44,1986,0.000312,f
45,1986,0.00027,f
46,1986,0.000234,f
47,1986,0.0002,f
48,1986,0.0001726,f
49,1986,0.0001488,f
50,1986,0.0001282,f
51,1986,0.0001104,f
52,1986,0.0000948,f
53,1986,0.000081,f
54,1986,0.0000692,f
55,1986,0.0000588,f
56,1986,0.0000502,f
57,1986,0.0000428,f
58,1986,0.000037,f
59,1986,0.0000322,f
60,1986,0.0000282,f
61,1986,0.000025,f
62,1986,0.000022,f
63,1986,0.0000189,f
64,1986,0.00001588,f
65,1986,0.00001324,f
66,1986,0.0000111,f
67,1986,0.00000944,f
68,1986,0.00000822,f
69,1986,0.00000714,f
70,1986,0.00000626,f
71,1986,0.00000566,f
72,1986,0.00000518,f
73,1986,0.00000476,f
74,1986,0.0000044,f
75,1986,0.0000046,f
76,1986,0.00000496,f
77,1986,0.0000055,f
78,1986,0.00000628,f
79,1986,0.0000074,f
80,1986,0.000009,f
81,1986,0.00001138,f
82,1986,0.00001468,f
83,1986,0.00001998,f
84,1986,0.0000284,f
85,1986,0.0000418,f
86,1986,0.0000646,f
87,1986,0.0001038,f
88,1986,0.00018,f
89,1986,0.000342,f
10,1987,0,f
11,1987,0.0000022,f
12,1987,0.0000334,f
13,1987,0.0001612,f
14,1987,0.0006,f
15,1987,0.0012,f
16,1987,0.0022,f
17,1987,0.003,f
18,1987,0.0036,f
19,1987,0.0036,f
20,1987,0.0036,f
21,1987,0.0036,f
22,1987,0.0034,f
23,1987,0.003,f
24,1987,0.0028,f
25,1987,0.0026,f
26,1987,0.0026,f
27,1987,0.0026,f
28,1987,0.0026,f
29,1987,0.0026,f
30,1987,0.0026,f
31,1987,0.0026,f
32,1987,0.0024,f
33,1987,0.0024,f
34,1987,0.0022,f
35,1987,0.002,f
36,1987,0.002,f
37,1987,0.0018,f
38,1987,0.0016,f
39,1987,0.0014,f
40,1987,0.0014,f
41,1987,0.0012,f
42,1987,0.001,f
43,1987,0.001,f
44,1987,0.0008,f
45,1987,0.0008,f
46,1987,0.0006,f
47,1987,0.0006,f
48,1987,0.0004,f
49,1987,0.000396,f
50,1987,0.00034,f
51,1987,0.000292,f
52,1987,0.00025,f
53,1987,0.000214,f
54,1987,0.000182,f
55,1987,0.0001546,f
56,1987,0.000131,f
57,1987,0.0001112,f
58,1987,0.0000948,f
59,1987,0.0000812,f
60,1987,0.00007,f
61,1987,0.000061,f
62,1987,0.0000534,f
63,1987,0.0000464,f
64,1987,0.0000398,f
65,1987,0.0000334,f
66,1987,0.0000278,f
67,1987,0.0000234,f
68,1987,0.00001982,f
69,1987,0.0000172,f
70,1987,0.00001492,f
71,1987,0.00001306,f
72,1987,0.00001178,f
73,1987,0.00001076,f
74,1987,0.00000988,f
75,1987,0.00000914,f
76,1987,0.0000095,f
77,1987,0.00001016,f
78,1987,0.0000112,f
79,1987,0.00001272,f
80,1987,0.00001494,f
81,1987,0.00001822,f
82,1987,0.0000232,f
83,1987,0.0000296,f
84,1987,0.0000408,f
85,1987,0.000058,f
86,1987,0.000085,f
87,1987,0.0001254,f
88,1987,0.0001842,f
89,1987,0.000284,f
10,1988,0.00000002,f
11,1988,0.00000398,f
12,1988,0.0000602,f
13,1988,0.000304,f
14,1988,0.001,f
15,1988,0.0026,f
16,1988,0.0046,f
17,1988,0.0064,f
18,1988,0.0074,f
19,1988,0.0076,f
20,1988,0.0076,f
21,1988,0.0072,f
22,1988,0.0068,f
23,1988,0.0064,f
24,1988,0.0058,f
25,1988,0.0052,f
26,1988,0.0054,f
27,1988,0.0054,f
28,1988,0.0054,f
29,1988,0.0054,f
30,1988,0.0054,f
31,1988,0.0052,f
32,1988,0.005,f
33,1988,0.0048,f
34,1988,0.0046,f
35,1988,0.0042,f
36,1988,0.004,f
37,1988,0.0036,f
38,1988,0.0034,f
39,1988,0.003,f
40,1988,0.0028,f
41,1988,0.0024,f
42,1988,0.0022,f
43,1988,0.002,f
44,1988,0.0016,f
45,1988,0.0014,f
46,1988,0.0012,f
47,1988,0.0012,f
48,1988,0.001,f
49,1988,0.0008,f
50,1988,0.0006,f
51,1988,0.0006,f
52,1988,0.0006,f
53,1988,0.0004,f
54,1988,0.0004,f
55,1988,0.00031,f
56,1988,0.000262,f
57,1988,0.000222,f
58,1988,0.0001876,f
59,1988,0.0001592,f
60,1988,0.0001354,f
61,1988,0.0001158,f
62,1988,0.0000998,f
63,1988,0.0000866,f
64,1988,0.000075,f
65,1988,0.000064,f
66,1988,0.0000536,f
67,1988,0.0000446,f
68,1988,0.0000374,f
69,1988,0.0000318,f
70,1988,0.0000274,f
71,1988,0.0000238,f
72,1988,0.0000208,f
73,1988,0.00001874,f
74,1988,0.00001708,f
75,1988,0.00001566,f
76,1988,0.00001446,f
77,1988,0.0000149,f
78,1988,0.00001582,f
79,1988,0.0000173,f
80,1988,0.00001956,f
81,1988,0.000023,f
82,1988,0.0000282,f
83,1988,0.000036,f
84,1988,0.000046,f
85,1988,0.0000636,f
86,1988,0.000091,f
87,1988,0.0001308,f
88,1988,0.000184,f
89,1988,0.000252,f
10,1989,0.00000004,f
11,1989,0.00000624,f
12,1989,0.0000946,f
13,1989,0.0006,f
14,1989,0.0018,f
15,1989,0.0046,f
16,1989,0.0084,f
17,1989,0.0116,f
18,1989,0.0132,f
19,1989,0.0136,f
20,1989,0.0134,f
21,1989,0.0128,f
22,1989,0.0118,f
23,1989,0.0108,f
24,1989,0.0098,f
25,1989,0.0088,f
26,1989,0.009,f
27,1989,0.0092,f
28,1989,0.0092,f
29,1989,0.0092,f
30,1989,0.009,f
31,1989,0.0088,f
32,1989,0.0084,f
33,1989,0.008,f
34,1989,0.0076,f
35,1989,0.007,f
36,1989,0.0066,f
37,1989,0.006,f
38,1989,0.0056,f
39,1989,0.005,f
40,1989,0.0046,f
41,1989,0.0042,f
42,1989,0.0036,f
43,1989,0.0032,f
44,1989,0.0028,f
45,1989,0.0024,f
46,1989,0.0022,f
47,1989,0.0018,f
48,1989,0.0016,f
49,1989,0.0014,f
50,1989,0.0012,f
51,1989,0.001,f
52,1989,0.0008,f
53,1989,0.0008,f
54,1989,0.0006,f
55,1989,0.0006,f
56,1989,0.0004,f
57,1989,0.0004,f
58,1989,0.0004,f
59,1989,0.000264,f
60,1989,0.000222,f
61,1989,0.0001882,f
62,1989,0.0001598,f
63,1989,0.0001364,f
64,1989,0.0001172,f
65,1989,0.0001006,f
66,1989,0.0000854,f
67,1989,0.0000716,f
68,1989,0.0000596,f
69,1989,0.00005,f
70,1989,0.0000422,f
71,1989,0.0000364,f
72,1989,0.0000314,f
73,1989,0.0000276,f
74,1989,0.0000248,f
75,1989,0.0000224,f
76,1989,0.0000206,f
77,1989,0.00001896,f
78,1989,0.00001932,f
79,1989,0.0000204,f
80,1989,0.000022,f
81,1989,0.0000248,f
82,1989,0.0000292,f
83,1989,0.000036,f
84,1989,0.0000466,f
85,1989,0.000059,f
86,1989,0.0000822,f
87,1989,0.0001166,f
88,1989,0.0001632,f
89,1989,0.000224,f
10,1990,0.00000008,f
11,1990,0.000009,f
12,1990,0.0001372,f
13,1990,0.0008,f
14,1990,0.003,f
15,1990,0.0078,f
16,1990,0.014,f
17,1990,0.019,f
18,1990,0.0214,f
19,1990,0.0218,f
20,1990,0.021,f
21,1990,0.0196,f
22,1990,0.018,f
23,1990,0.0164,f
24,1990,0.0148,f
25,1990,0.0132,f
26,1990,0.0134,f
27,1990,0.0134,f
28,1990,0.0134,f
29,1990,0.0134,f
30,1990,0.013,f
31,1990,0.0126,f
32,1990,0.0122,f
33,1990,0.0116,f
34,1990,0.011,f
35,1990,0.0104,f
36,1990,0.0096,f
37,1990,0.009,f
38,1990,0.0082,f
39,1990,0.0074,f
40,1990,0.0068,f
41,1990,0.006,f
42,1990,0.0054,f
43,1990,0.0048,f
44,1990,0.0042,f
45,1990,0.0038,f
46,1990,0.0032,f
47,1990,0.0028,f
48,1990,0.0024,f
49,1990,0.002,f
50,1990,0.0018,f
51,1990,0.0016,f
52,1990,0.0012,f
53,1990,0.001,f
54,1990,0.001,f
55,1990,0.0008,f
56,1990,0.0006,f
57,1990,0.0006,f
58,1990,0.0004,f
59,1990,0.0004,f
60,1990,0.0004,f
61,1990,0.0002,f
62,1990,0.000234,f
63,1990,0.0001972,f
64,1990,0.0001668,f
65,1990,0.0001418,f
66,1990,0.0001208,f
67,1990,0.0001022,f
68,1990,0.0000854,f
69,1990,0.000071,f
70,1990,0.0000596,f
71,1990,0.0000504,f
72,1990,0.0000432,f
73,1990,0.0000372,f
74,1990,0.0000326,f
75,1990,0.0000292,f
76,1990,0.0000264,f
77,1990,0.0000242,f
78,1990,0.0000222,f
79,1990,0.0000224,f
80,1990,0.0000232,f
81,1990,0.0000248,f
82,1990,0.000028,f
83,1990,0.0000328,f
84,1990,0.0000408,f
85,1990,0.0000536,f
86,1990,0.000067,f
87,1990,0.0000932,f
88,1990,0.0001306,f
89,1990,0.0001806,f
10,1991,0.00000012,f
11,1991,0.0000123,f
12,1991,0.00019,f
13,1991,0.0012,f
14,1991,0.0046,f
15,1991,0.012,f
16,1991,0.0218,f
17,1991,0.0292,f
18,1991,0.0326,f
19,1991,0.0324,f
20,1991,0.0306,f
21,1991,0.0282,f
22,1991,0.0256,f
23,1991,0.023,f
24,1991,0.0204,f
25,1991,0.018,f
26,1991,0.0182,f
27,1991,0.0182,f
28,1991,0.018,f
29,1991,0.0178,f
30,1991,0.0174,f
31,1991,0.017,f
32,1991,0.0162,f
33,1991,0.0156,f
34,1991,0.0148,f
35,1991,0.0138,f
36,1991,0.013,f
37,1991,0.012,f
38,1991,0.011,f
39,1991,0.01,f
40,1991,0.0092,f
41,1991,0.0082,f
42,1991,0.0074,f
43,1991,0.0066,f
44,1991,0.0058,f
45,1991,0.0052,f
46,1991,0.0044,f
47,1991,0.004,f
48,1991,0.0034,f
49,1991,0.003,f
50,1991,0.0026,f
51,1991,0.0022,f
52,1991,0.0018,f
53,1991,0.0016,f
54,1991,0.0014,f
55,1991,0.0012,f
56,1991,0.001,f
57,1991,0.0008,f
58,1991,0.0006,f
59,1991,0.0006,f
60,1991,0.0004,f
61,1991,0.0004,f
62,1991,0.0004,f
63,1991,0.0002,f
64,1991,0.0002,f
65,1991,0.0001924,f
66,1991,0.0001622,f
67,1991,0.000137,f
68,1991,0.0001154,f
69,1991,0.0000962,f
70,1991,0.00008,f
71,1991,0.0000672,f
72,1991,0.0000568,f
73,1991,0.0000486,f
74,1991,0.0000416,f
75,1991,0.0000364,f
76,1991,0.0000326,f
77,1991,0.0000294,f
78,1991,0.0000268,f
79,1991,0.0000244,f
80,1991,0.0000242,f
81,1991,0.0000248,f
82,1991,0.0000264,f
83,1991,0.0000296,f
84,1991,0.0000348,f
85,1991,0.0000434,f
86,1991,0.0000576,f
87,1991,0.000071,f
88,1991,0.0000982,f
89,1991,0.0001372,f
10,1992,0.00000018,f
11,1992,0.00001616,f
12,1992,0.000252,f
13,1992,0.0016,f
14,1992,0.0066,f
15,1992,0.0178,f
16,1992,0.0318,f
17,1992,0.0422,f
18,1992,0.0462,f
19,1992,0.0452,f
20,1992,0.0422,f
21,1992,0.0382,f
22,1992,0.0342,f
23,1992,0.0302,f
24,1992,0.0266,f
25,1992,0.0232,f
26,1992,0.0232,f
27,1992,0.0232,f
28,1992,0.0228,f
29,1992,0.0226,f
30,1992,0.022,f
31,1992,0.0212,f
32,1992,0.0204,f
33,1992,0.0196,f
34,1992,0.0186,f
35,1992,0.0176,f
36,1992,0.0164,f
37,1992,0.0152,f
38,1992,0.014,f
39,1992,0.013,f
40,1992,0.0118,f
41,1992,0.0108,f
42,1992,0.0096,f
43,1992,0.0086,f
44,1992,0.0078,f
45,1992,0.0068,f
46,1992,0.006,f
47,1992,0.0052,f
48,1992,0.0046,f
49,1992,0.004,f
50,1992,0.0034,f
51,1992,0.0028,f
52,1992,0.0024,f
53,1992,0.0022,f
54,1992,0.0018,f
55,1992,0.0016,f
56,1992,0.0012,f
57,1992,0.001,f
58,1992,0.0008,f
59,1992,0.0008,f
60,1992,0.0006,f
61,1992,0.0006,f
62,1992,0.0004,f
63,1992,0.0004,f
64,1992,0.0004,f
65,1992,0.0002,f
66,1992,0.000216,f
67,1992,0.00018,f
68,1992,0.0001512,f
69,1992,0.0001268,f
70,1992,0.0001056,f
71,1992,0.000088,f
72,1992,0.0000738,f
73,1992,0.0000622,f
74,1992,0.000053,f
75,1992,0.0000452,f
76,1992,0.0000396,f
77,1992,0.0000352,f
78,1992,0.0000316,f
79,1992,0.0000288,f
80,1992,0.000026,f
81,1992,0.0000252,f
82,1992,0.0000256,f
83,1992,0.0000266,f
84,1992,0.0000292,f
85,1992,0.0000334,f
86,1992,0.0000402,f
87,1992,0.0000522,f
88,1992,0.0000636,f
89,1992,0.0000874,f
10,1993,0.00000024,f
11,1993,0.0000202,f
12,1993,0.0004,f
13,1993,0.0022,f
14,1993,0.009,f
15,1993,0.0242,f
16,1993,0.0432,f
17,1993,0.0568,f
18,1993,0.0614,f
19,1993,0.0594,f
20,1993,0.0546,f
21,1993,0.049,f
22,1993,0.0432,f
23,1993,0.038,f
24,1993,0.0332,f
25,1993,0.0288,f
26,1993,0.0286,f
27,1993,0.0282,f
28,1993,0.0278,f
29,1993,0.0272,f
30,1993,0.0266,f
31,1993,0.0256,f
32,1993,0.0246,f
33,1993,0.0236,f
34,1993,0.0224,f
35,1993,0.0212,f
36,1993,0.02,f
37,1993,0.0186,f
38,1993,0.0172,f
39,1993,0.016,f
40,1993,0.0146,f
41,1993,0.0134,f
42,1993,0.0122,f
43,1993,0.011,f
44,1993,0.0098,f
45,1993,0.0088,f
46,1993,0.0076,f
47,1993,0.0068,f
48,1993,0.0058,f
49,1993,0.005,f
50,1993,0.0044,f
51,1993,0.0038,f
52,1993,0.0032,f
53,1993,0.0028,f
54,1993,0.0024,f
55,1993,0.002,f
56,1993,0.0016,f
57,1993,0.0014,f
58,1993,0.0012,f
59,1993,0.001,f
60,1993,0.0008,f
61,1993,0.0006,f
62,1993,0.0006,f
63,1993,0.0004,f
64,1993,0.0004,f
65,1993,0.0004,f
66,1993,0.0002,f
67,1993,0.0002,f
68,1993,0.0001954,f
69,1993,0.0001632,f
70,1993,0.0001366,f
71,1993,0.0001138,f
72,1993,0.0000948,f
73,1993,0.0000796,f
74,1993,0.000067,f
75,1993,0.000057,f
76,1993,0.0000484,f
77,1993,0.0000424,f
78,1993,0.0000376,f
79,1993,0.0000336,f
80,1993,0.00003,f
81,1993,0.000027,f
82,1993,0.000026,f
83,1993,0.0000258,f
84,1993,0.0000264,f
85,1993,0.000028,f
86,1993,0.000031,f
87,1993,0.0000364,f
88,1993,0.0000452,f
89,1993,0.0000552,f
10,1994,0.0000003,f
11,1994,0.0000242,f
12,1994,0.0004,f
13,1994,0.0026,f
14,1994,0.0114,f
15,1994,0.0306,f
16,1994,0.0546,f
17,1994,0.0712,f
18,1994,0.0764,f
19,1994,0.0732,f
20,1994,0.0668,f
21,1994,0.0594,f
22,1994,0.0522,f
23,1994,0.0456,f
24,1994,0.0394,f
25,1994,0.0342,f
26,1994,0.0338,f
27,1994,0.0332,f
28,1994,0.0326,f
29,1994,0.0318,f
30,1994,0.031,f
31,1994,0.0298,f
32,1994,0.0288,f
33,1994,0.0276,f
34,1994,0.0262,f
35,1994,0.0248,f
36,1994,0.0234,f
37,1994,0.022,f
38,1994,0.0204,f
39,1994,0.019,f
40,1994,0.0174,f
41,1994,0.016,f
42,1994,0.0146,f
43,1994,0.0132,f
44,1994,0.012,f
45,1994,0.0108,f
46,1994,0.0096,f
47,1994,0.0084,f
48,1994,0.0074,f
49,1994,0.0064,f
50,1994,0.0056,f
51,1994,0.0048,f
52,1994,0.0042,f
53,1994,0.0036,f
54,1994,0.003,f
55,1994,0.0026,f
56,1994,0.0022,f
57,1994,0.0018,f
58,1994,0.0016,f
59,1994,0.0012,f
60,1994,0.001,f
61,1994,0.0008,f
62,1994,0.0008,f
63,1994,0.0006,f
64,1994,0.0006,f
65,1994,0.0004,f
66,1994,0.0004,f
67,1994,0.0004,f
68,1994,0.0002,f
69,1994,0.000208,f
70,1994,0.0001724,f
71,1994,0.000144,f
72,1994,0.00012,f
73,1994,0.0001,f
74,1994,0.000084,f
75,1994,0.0000708,f
76,1994,0.00006,f
77,1994,0.000051,f
78,1994,0.0000446,f
79,1994,0.0000394,f
80,1994,0.000035,f
81,1994,0.0000312,f
82,1994,0.000028,f
83,1994,0.0000266,f
84,1994,0.000026,f
85,1994,0.000026,f
86,1994,0.000027,f
87,1994,0.0000296,f
88,1994,0.0000342,f
89,1994,0.0000426,f
10,1995,0.00000036,f
11,1995,0.000028,f
12,1995,0.0004,f
13,1995,0.003,f
14,1995,0.0132,f
15,1995,0.036,f
16,1995,0.0646,f
17,1995,0.0838,f
18,1995,0.0894,f
19,1995,0.0852,f
20,1995,0.0774,f
21,1995,0.0686,f
22,1995,0.06,f
23,1995,0.0522,f
24,1995,0.0452,f
25,1995,0.039,f
26,1995,0.0386,f
27,1995,0.0378,f
28,1995,0.037,f
29,1995,0.0362,f
30,1995,0.035,f
31,1995,0.0338,f
32,1995,0.0324,f
33,1995,0.0312,f
34,1995,0.0298,f
35,1995,0.0282,f
36,1995,0.0266,f
37,1995,0.0252,f
38,1995,0.0234,f
39,1995,0.0218,f
40,1995,0.0202,f
41,1995,0.0186,f
42,1995,0.0172,f
43,1995,0.0156,f
44,1995,0.0142,f
45,1995,0.0128,f
46,1995,0.0114,f
47,1995,0.0102,f
48,1995,0.009,f
49,1995,0.0078,f
50,1995,0.0068,f
51,1995,0.0058,f
52,1995,0.005,f
53,1995,0.0044,f
54,1995,0.0038,f
55,1995,0.0032,f
56,1995,0.0028,f
57,1995,0.0024,f
58,1995,0.002,f
59,1995,0.0016,f
60,1995,0.0014,f
61,1995,0.0012,f
62,1995,0.001,f
63,1995,0.0008,f
64,1995,0.0006,f
65,1995,0.0006,f
66,1995,0.0004,f
67,1995,0.0004,f
68,1995,0.0004,f
69,1995,0.00026,f
70,1995,0.000214,f
71,1995,0.0001782,f
72,1995,0.0001486,f
73,1995,0.000124,f
74,1995,0.0001034,f
75,1995,0.000087,f
76,1995,0.0000734,f
77,1995,0.000062,f
78,1995,0.0000526,f
79,1995,0.0000462,f
80,1995,0.0000404,f
81,1995,0.0000358,f
82,1995,0.0000318,f
83,1995,0.0000286,f
84,1995,0.000027,f
85,1995,0.0000258,f
86,1995,0.0000256,f
87,1995,0.0000264,f
88,1995,0.0000288,f
89,1995,0.0000336,f
10,1996,0.00000044,f
11,1996,0.0000314,f
12,1996,0.0004,f
13,1996,0.0034,f
14,1996,0.0146,f
15,1996,0.0402,f
16,1996,0.0722,f
17,1996,0.0936,f
18,1996,0.0996,f
19,1996,0.0946,f
20,1996,0.0856,f
21,1996,0.0758,f
22,1996,0.0662,f
23,1996,0.0576,f
24,1996,0.05,f
25,1996,0.0432,f
26,1996,0.0426,f
27,1996,0.0418,f
28,1996,0.0408,f
29,1996,0.0398,f
30,1996,0.0386,f
31,1996,0.0372,f
32,1996,0.0358,f
33,1996,0.0342,f
34,1996,0.0328,f
35,1996,0.0312,f
36,1996,0.0296,f
37,1996,0.028,f
38,1996,0.0262,f
39,1996,0.0246,f
40,1996,0.0228,f
41,1996,0.0212,f
42,1996,0.0196,f
43,1996,0.0178,f
44,1996,0.0164,f
45,1996,0.0148,f
46,1996,0.0134,f
47,1996,0.012,f
48,1996,0.0106,f
49,1996,0.0094,f
50,1996,0.0082,f
51,1996,0.007,f
52,1996,0.006,f
53,1996,0.0052,f
54,1996,0.0046,f
55,1996,0.0038,f
56,1996,0.0034,f
57,1996,0.0028,f
58,1996,0.0024,f
59,1996,0.002,f
60,1996,0.0016,f
61,1996,0.0014,f
62,1996,0.0012,f
63,1996,0.001,f
64,1996,0.0008,f
65,1996,0.0006,f
66,1996,0.0006,f
67,1996,0.0004,f
68,1996,0.0004,f
69,1996,0.0004,f
70,1996,0.0002,f
71,1996,0.000218,f
72,1996,0.00018,f
73,1996,0.0001502,f
